PCA1,PCA2,Predicted,True
-349.01007,-880.0993,up,up
139.25165,-502.95593,up,up
-430.8753,1067.2921,up,up
740.602,-491.27338,down,up
-1194.8186,47.45591,stop,up
-918.2796,1539.6698,up,up
-1086.8538,1625.4208,up,up
-603.679,91.13245,up,up
329.8786,1182.9292,up,up
1049.365,-1198.1655,go,up
545.6816,-1660.5205,up,up
388.51093,62.591145,up,up
-2503.0325,1730.3927,up,up
-1199.3245,-547.94055,stop,up
-1152.3811,-971.1997,up,up
-495.39923,-1385.7911,up,up
902.7907,61.671955,up,up
144.6286,-629.78204,up,up
1014.2902,-1099.3353,up,up
-211.00519,1511.8505,up,up
-470.0594,-1574.8683,up,up
-852.0457,1134.9204,up,up
1723.2012,93.73991,up,up
-1650.7668,507.1499,up,up
1236.2161,755.2866,up,up
254.87128,-908.99615,up,up
302.71698,75.29263,up,up
56.57148,51.29206,up,up
-661.5872,-1417.2501,up,up
-765.75714,-930.2173,down,up
-1751.6555,1305.1232,up,up
-2863.3352,-31.095724,up,up
-725.23566,-1401.1299,go,up
566.269,20.013414,up,up
1487.0518,581.2172,up,up
-1077.7307,-200.12024,up,up
1697.0547,79.15992,up,up
582.4267,41.298317,left,up
786.9638,-928.3467,up,up
8.569526,-1154.7095,up,up
-492.83282,-1240.9865,up,up
1976.7983,-756.92737,up,up
-1382.825,1237.0968,up,up
3395.3013,-183.65564,up,up
-2056.5354,1660.205,up,up
75.90205,38.317688,up,up
-1018.1976,-104.59579,up,up
725.13226,-680.0472,up,up
2108.4932,-230.47452,up,up
887.2011,470.07352,up,up
-715.46173,1526.6093,up,up
-1292.4158,493.60696,up,up
-782.7244,-1477.7839,up,up
229.39423,1770.5322,up,up
-19.495417,-183.4194,up,up
2324.4043,430.49802,up,up
1097.9138,-1086.8585,up,up
-469.71368,-945.5115,up,up
-4432.1655,-73.67913,yes,up
1929.4536,-131.70724,up,up
1049.7063,121.70888,go,up
1249.1182,-473.03986,up,up
-1742.9104,-1632.9973,up,up
-206.66144,743.68506,up,up
1383.3423,63.96069,up,up
-984.28107,-1557.307,up,up
-996.64386,1862.683,up,up
-913.53595,-119.925514,up,up
1366.2085,-235.26294,right,up
731.0417,545.53094,up,up
-449.14923,-1665.4568,up,up
-1774.6086,34.60008,up,up
2214.5857,-1068.9377,up,up
-711.74493,62.96503,up,up
-604.1263,-1062.0977,up,up
2794.3264,-279.72772,up,up
-2184.529,-784.62976,up,up
6.065131,-883.8112,up,up
50.211617,-9.206938,up,up
-138.10333,45.2625,up,up
292.7829,1629.3333,up,up
-534.346,1755.629,up,up
596.20355,763.2031,up,up
80.32197,1603.7249,up,up
-376.46564,1128.4601,up,up
536.1208,75.6956,up,up
566.8857,1133.2977,up,up
-1041.2156,1364.9976,up,up
-2272.8264,1564.3673,up,up
701.3422,-89.41009,up,up
-619.19073,102.5659,right,up
40.731636,-957.8961,up,up
405.74774,605.10803,up,up
-1560.7297,33.73138,up,up
-787.41437,803.428,up,up
-383.01447,1226.0338,up,up
-245.63849,458.25586,right,up
-2069.4988,1285.2155,up,up
-600.075,-1051.6117,up,up
-1619.572,-892.648,up,up
445.1662,-31.554235,up,up
978.1845,-101.85404,up,up
359.28046,-944.16003,up,up
-863.2205,1179.6787,up,up
982.7607,946.0964,up,up
-1571.8743,297.2475,up,up
437.36102,-529.5848,up,up
-335.805,1339.9125,up,up
1933.7744,-375.93332,up,up
-66.506645,37.859142,right,up
-1766.2839,-263.86008,up,up
-681.43585,-1381.4877,up,up
-88.7503,706.1952,up,up
228.487,485.8315,up,up
1652.2698,-719.6095,up,up
1408.002,-993.8008,up,up
81.11738,699.19666,up,up
-1198.2156,8.2946415,up,up
-1923.3816,-1240.8402,up,up
870.93134,591.844,up,up
-1091.2346,-1169.5228,up,up
1601.9663,857.0415,up,up
-1454.5881,-1235.5994,up,up
793.3979,4.253695,up,up
-742.3265,211.41249,right,up
-1332.7952,339.43652,up,up
-51.440727,35.205738,up,up
580.62396,-209.78961,right,up
1242.405,1437.5713,up,up
-3463.6047,-4.3841376,right,up
397.8913,85.95137,right,up
529.84784,-547.4711,up,up
-572.4715,1446.412,up,up
-296.3963,-526.12067,up,up
252.68622,1599.5499,up,up
-297.53253,64.180046,stop,up
-274.01544,522.76495,up,up
41.88642,-644.015,up,up
-965.93976,-1498.7731,up,up
-417.93683,69.979614,up,up
1449.782,-989.10266,up,up
-752.4051,1591.7423,up,up
-1142.113,810.0728,up,up
2121.8457,597.14746,right,up
-1115.2366,-47.230045,up,up
-638.51886,1952.7848,up,up
-1238.5447,-1240.8413,up,up
-1766.3206,-1550.7761,up,up
2406.6287,65.2574,up,up
-2692.8372,1592.9304,up,up
-600.92365,633.66736,up,up
-209.73663,-413.11145,up,up
40.17109,-633.68506,up,up
2363.278,337.52866,up,up
2016.0,-156.49438,go,up
182.51581,-766.6492,up,up
-552.1077,1010.15045,up,up
-1733.7156,700.0857,up,up
-345.7845,876.12164,up,up
-102.96758,-340.45514,up,up
-1553.0989,-359.09448,up,up
-87.73272,-851.4782,up,up
195.04999,63.966995,up,up
209.09833,-1031.155,up,up
-260.9759,-1026.4453,stop,up
1928.2527,1372.4384,up,up
1362.8726,-1580.8656,up,up
-991.26935,16.196283,up,up
655.7187,-962.49084,up,up
435.0041,-857.28754,up,up
-815.3748,461.62317,up,up
212.70135,114.05165,up,up
-691.08136,135.79552,up,up
877.3278,1409.7932,up,up
1406.4014,886.0118,up,up
-1886.8865,1781.4459,up,up
48.390816,1456.0533,up,up
-200.64679,1344.4572,up,up
-2207.863,-1361.6578,stop,up
-501.36456,39.802437,up,up
2055.0476,-254.20087,up,up
1557.3972,57.22011,yes,up
1118.1113,142.90163,stop,up
1164.188,803.0836,up,up
-682.8182,-112.83639,up,up
-2649.0999,-1432.4248,up,up
-828.6956,1512.0411,up,up
2490.5986,61.10475,down,up
-1811.2996,-379.8775,up,up
785.6357,497.8487,up,up
-696.096,-22.239958,up,up
-519.73566,-921.67957,up,up
-90.39825,-651.75806,up,up
-668.9017,894.9324,up,up
-1291.4011,59.503403,up,up
-1267.2219,-1203.3755,up,up
-58.46563,59.901535,right,up
882.15497,334.13794,up,up
-28.305964,-441.67224,up,up
148.64227,437.63388,up,up
-2170.9807,-1644.5936,up,up
-2330.3074,80.52197,up,up
-696.72345,1265.0117,up,up
782.373,748.98694,up,up
-312.58136,744.3492,up,up
-1325.1653,987.9979,up,up
-1532.177,698.1706,up,up
-313.92267,1454.8291,up,up
-361.91486,93.53681,up,up
3069.835,104.022,up,up
-445.5916,1178.708,up,up
-84.29034,768.09064,right,up
-1587.2673,-489.19696,up,up
-656.9539,747.22375,up,up
198.06952,920.0497,up,up
504.74017,-433.62476,up,up
-626.6258,-1027.8901,up,up
-791.9051,-1157.0895,up,up
-1762.3342,2049.87,up,up
-56.244926,64.40745,up,up
-2870.2102,-1130.8406,down,up
-1517.5178,356.94867,up,up
-888.9837,838.82605,up,up
-2435.7898,-259.69012,up,up
2572.108,-266.50403,up,up
-557.88605,621.5289,up,up
-2059.5237,-1043.8966,up,up
1461.1956,489.35745,right,up
849.977,-39.5069,up,up
-2833.1204,-633.25726,up,up
-1973.9519,646.0299,up,up
-2495.9875,-251.74231,up,up
78.70966,-1159.2526,up,up
700.3476,-849.4018,up,up
-2131.4617,-1542.4323,up,up
-1032.054,-1023.8253,up,up
594.21796,-703.2884,right,up
-359.04474,1045.3395,up,up
-187.03302,1175.0708,up,up
-130.99542,54.354397,up,up
-674.2957,-1312.0878,up,up
-177.65802,-1297.1726,up,up
-879.33966,-1040.4255,up,up
-1375.1589,188.34625,up,up
-1533.8123,-1119.0565,up,up
-1854.6511,1718.831,up,up
-1628.971,-1675.985,up,up
-2837.784,-1232.276,left,up
-573.8885,366.25668,up,up
211.09491,61.345005,up,up
-2311.6917,654.90955,up,up
-216.20099,603.0849,up,up
-2904.93,26.774317,up,up
209.70087,50.461666,down,up
-3929.9163,0.6650337,up,up
-2111.8474,1548.1605,up,up
1777.2756,-297.60684,up,up
178.10223,-1033.1532,up,up
-2018.2322,-1374.8049,up,up
1904.2183,476.37888,up,up
-1555.0623,-42.91843,up,up
220.45721,51.829235,up,up
-1581.1731,1417.559,up,up
-167.66388,-1085.6735,up,up
-1631.3611,-1495.627,up,up
888.3659,-95.551704,up,up
-947.805,63.057262,up,up
247.69745,-177.61966,down,up
74.86445,-165.37811,up,up
426.75653,85.085106,up,up
1563.2612,1083.7847,up,up
844.01044,414.4739,up,up
-1270.4949,-262.50864,up,up
217.18378,12.605692,up,up
1796.7107,1203.3596,up,up
922.70526,-118.72813,up,up
1160.8323,81.9959,up,up
-721.44904,292.71973,up,up
-485.24786,-646.5382,up,up
1358.3555,80.447495,up,up
7.6955023,-141.24579,down,up
443.06464,51.240627,up,up
142.23114,558.76855,up,up
875.0334,178.86034,up,up
-1414.0706,312.42368,up,up
-4.1423883,-1599.7511,up,up
-2254.9636,28.134943,up,up
2424.8926,-795.069,up,up
1008.5002,342.9671,up,up
282.2575,113.89958,up,up
27.413763,636.5508,up,up
454.5876,-906.88245,up,up
652.9465,821.4555,up,up
516.163,-581.9338,stop,up
88.02656,-591.0262,up,up
-2059.202,-1436.0383,up,up
832.2094,-91.25706,up,up
315.78143,-1235.9403,up,up
289.0324,-720.3353,up,up
768.925,-1028.8928,up,up
1256.3049,85.64015,stop,up
752.0097,630.16547,up,up
734.7587,312.9295,up,up
-220.9256,1453.7346,up,up
8.013373,-903.1037,up,up
-523.3221,1210.5195,up,up
-610.71515,1460.717,up,up
-932.3055,1156.784,up,up
1845.9888,1292.3477,up,up
-97.96221,-733.9886,up,up
1756.2444,-844.8433,up,up
-821.6341,56.519806,up,up
1246.5337,996.88226,up,up
648.82196,50.949093,up,up
763.3234,397.4089,up,up
554.4914,-1240.063,stop,up
-21.101374,-675.28174,up,up
1319.2288,979.51904,up,up
-73.24395,52.644024,stop,up
1927.2793,85.39365,up,up
-543.75226,-785.1473,up,up
761.5495,395.8516,up,up
-617.17413,-49.579945,no,up
404.5905,-722.18646,up,up
1431.3667,-428.00183,up,up
-2024.8713,577.20245,up,up
-62.721977,-831.3651,up,up
-1457.0457,1724.6752,up,up
963.66644,687.18176,up,up
-1614.8191,849.44946,up,up
-2027.5876,584.2177,up,up
-700.9349,-1739.7542,up,up
1848.6042,-1064.6049,up,up
-225.00323,1004.8435,up,up
1270.4172,-466.40753,up,up
773.1264,-895.69653,up,up
-1364.5051,38.869854,right,up
685.3908,-621.7915,up,up
1600.7705,-605.26166,up,up
-1896.4763,-183.34149,up,up
-1811.658,-569.78156,up,up
-1330.2654,1491.8818,up,up
560.1801,164.34663,stop,up
-731.13556,-1173.4017,up,up
-1262.0393,1219.6561,up,up
296.84784,-1043.8242,up,up
-478.98175,-63.96883,up,up
-310.25275,-641.9627,up,up
-1387.4685,1059.152,up,up
1161.678,1716.7084,up,up
-738.1375,-1078.4906,up,up
1779.0962,430.29993,up,up
-1963.0647,1413.2366,up,up
830.4001,-791.71246,right,up
-267.03302,-1165.3967,up,up
678.6147,-393.63348,up,up
1533.7964,67.15222,up,up
937.45087,-811.33685,up,up
1248.0708,424.14886,up,up
129.1496,-1268.239,right,up
11.066108,-1105.7369,up,up
-392.93195,-939.5437,up,up
-323.58624,-1646.0995,up,up
-140.49347,-177.78555,up,up
-219.09698,55.09081,right,up
639.63544,-817.5898,up,up
-49.687798,1341.6716,up,up
490.52313,-810.05206,up,up
2883.0662,-96.07345,up,up
494.82245,-475.98737,up,up
-2665.5642,-221.17401,up,up
46.70527,-974.5294,up,up
-806.57404,1257.1538,up,up
119.21259,-866.42914,up,up
1466.5671,-112.48057,up,up
1213.096,-334.51978,up,up
384.67596,-1109.5933,up,up
545.56464,903.1153,up,up
885.3083,62.673237,up,up
-92.65508,-1608.2798,up,up
-753.0369,59.029217,up,up
-29.787409,-153.14894,up,up
-2064.675,-1239.4562,up,up
-443.15216,890.8479,right,up
664.654,77.014084,up,up
-998.4764,-1090.4607,up,up
-1266.175,1349.0958,up,up
-246.02765,-1377.3822,up,up
-871.34503,-1030.7223,up,up
913.16376,-707.5511,up,up
834.7619,912.1185,up,up
457.82587,813.7075,up,up
-999.99786,-757.90405,up,up
-2078.8318,-896.4008,up,up
408.9948,-970.90027,up,up
1603.4106,433.25485,up,up
1495.8325,-1128.9187,up,up
1127.1123,162.84561,up,up
-1404.6575,109.58125,up,up
-2546.3127,3.6879141,right,up
-1330.8733,-529.068,up,up
-1885.9636,-224.85175,up,up
-976.1839,101.88509,up,up
-253.55548,-1620.0756,up,up
550.66327,700.73456,up,up
1132.8513,767.6195,up,up
272.28143,-821.1437,up,up
1102.7732,-1244.2506,up,up
-471.89337,-435.1861,up,up
-1137.6921,1270.9265,up,up
-1724.3821,920.1801,up,up
101.538765,892.5327,up,up
-756.7703,1093.1152,up,up
-1622.8586,-1860.4467,up,up
-1456.9929,814.9602,up,up
-762.07306,1269.5585,up,up
-102.46075,-1251.1525,up,up
-2110.5955,-1697.6417,up,up
221.95428,1623.8966,up,up
797.7216,-466.4699,up,up
-953.04865,-1273.9841,up,up
671.79144,-1285.9557,up,up
-1061.2551,-1186.9171,up,up
-256.6385,148.65433,up,up
557.14667,88.50412,up,up
-167.37335,1588.0059,up,up
-315.74933,696.0134,up,up
1195.29,1061.7297,up,up
2694.2532,122.86444,down,up
-816.9925,112.080864,up,up
165.9411,441.00262,up,up
-192.79327,49.85527,stop,up
-371.86407,281.76138,up,up
1085.7434,252.14235,up,up
-1087.2415,-571.4128,up,up
-141.8045,309.39807,up,up
-2263.4294,-460.05707,up,up
931.02875,-172.73508,up,up
-1138.1794,1209.5641,up,up
-73.69512,1216.5442,up,up
1270.6099,-580.94086,up,up
-685.4168,672.18317,up,up
-1860.0056,-516.54114,up,up
187.89813,-749.9105,up,up
-1362.6985,-1652.8911,up,up
1307.2781,-1272.88,up,up
1811.8794,67.3753,up,up
-2105.9583,127.89105,up,up
620.3737,790.98145,up,up
-1750.741,1492.536,up,up
-1190.5999,-575.8165,up,up
-1011.284,1160.599,up,up
-523.9754,1622.5518,up,up
-1011.8167,-629.1093,up,up
-658.58234,1710.3643,up,up
-1208.362,965.89514,up,up
-2126.973,1619.9705,up,up
-2258.676,-1106.6621,up,up
1507.1616,611.13367,up,up
-3170.0847,866.27734,up,up
1056.2095,-366.33395,up,up
937.8083,-609.95685,up,up
-672.15265,1306.6217,up,up
-2069.1472,856.8158,up,up
-1033.5095,236.40236,up,up
-233.67804,60.764996,up,up
884.75726,60.044365,up,up
1554.4204,-925.2682,up,up
36.80732,-1816.0314,up,up
220.20966,-901.807,up,up
-489.17902,867.6508,up,up
1936.9087,244.22093,up,up
-875.7425,744.89594,up,up
778.4677,621.5264,up,up
-368.32745,601.1928,up,up
-1336.0935,1144.1124,up,up
2023.2512,886.90216,up,up
504.9699,-872.2084,up,up
-1600.8894,957.6843,up,up
-701.1429,398.0467,up,up
388.6745,-1172.6592,up,up
-3548.8562,641.10583,up,up
-664.69855,261.29398,up,up
620.0627,79.40815,up,up
-713.9954,-748.06934,up,up
-1006.2205,-528.94214,up,up
1272.292,-271.05017,up,up
-4359.4546,-34.025333,up,up
-664.7386,1008.34357,up,up
-261.12823,-820.16797,up,up
-56.909966,-865.57605,up,up
-1003.6624,1295.3936,up,up
1440.8027,-924.7113,up,up
-1570.6912,2040.8904,up,up
438.55536,-632.6048,up,up
603.1833,-587.816,up,up
-342.81378,-322.38815,up,up
3203.8054,107.9456,up,up
39.707222,820.2881,up,up
-971.4676,258.28427,up,up
-563.3494,20.988169,up,up
-1111.7024,-1353.6075,up,up
-551.1473,-533.5125,up,up
-1014.6917,-56.05956,up,up
-1123.9006,-1340.4471,up,up
-723.91095,1048.3801,up,up
-270.70343,-470.21667,right,up
-218.62775,-1115.6193,up,up
-147.7796,1524.4286,up,up
396.695,1783.251,go,up
-402.38165,-664.01227,up,up
-593.98566,30.251131,up,up
948.6396,-449.0511,up,up
-3319.2224,-420.86035,up,up
-1769.3655,-1.6442925,down,up
-1083.008,1272.0371,up,up
-94.509575,-38.56545,up,up
-437.93976,-937.44824,up,up
-930.8592,95.88462,up,up
-541.8216,43.945255,up,up
-1185.4167,385.4669,left,up
26.362005,-277.72546,up,up
-4578.6665,1255.143,up,up
-921.91046,110.80997,up,up
-662.2469,1185.6869,up,up
2135.9666,88.448845,left,up
-992.4295,-1113.0225,up,up
-3779.1106,-1389.3091,up,up
-613.3011,70.46803,up,up
-853.73956,-1346.586,up,up
2112.8992,-165.80826,up,up
-694.4183,-1646.4049,up,up
-1104.6487,850.82367,up,up
-638.5252,-865.46497,up,up
-624.2879,-1244.785,up,up
91.23603,-600.89154,up,up
-1197.8547,-1640.1378,up,up
-1173.6917,24.753183,up,up
1540.5144,-1146.202,up,up
82.68867,531.45856,up,up
-975.39484,-430.9331,up,up
-144.27765,224.83548,up,up
691.7299,919.39325,up,up
-135.16779,778.35425,up,up
-161.64825,-678.15393,up,up
1416.7642,75.24629,up,up
-416.513,76.97523,up,up
733.9841,60.08868,up,up
-568.41876,638.1142,go,up
1128.833,100.41452,yes,up
-615.09503,1667.5474,right,up
77.118355,-918.02466,up,up
548.10516,-148.65352,up,up
-1743.4998,335.54056,up,up
-989.3377,-251.82028,right,up
-1717.1145,-43.90633,up,up
-3003.1643,1475.2875,up,up
558.831,627.21826,up,up
-405.2835,502.5808,up,up
315.49872,155.20253,up,up
-666.4764,299.06506,up,up
-1561.3264,71.02047,up,up
-434.95978,63.50824,stop,up
-100.7542,60.215652,left,up
885.038,91.526886,up,up
845.0466,97.51851,up,up
205.61346,-842.59436,up,up
164.5578,-1024.3887,up,up
2161.5007,594.8447,up,up
-1614.9744,1536.1202,up,up
-618.4671,1840.2784,up,up
601.33295,-64.450676,left,up
597.8122,441.8934,right,up
1228.9094,-944.15,up,up
-545.71906,915.09235,up,up
-537.1214,-959.3242,up,up
-312.9427,1416.9015,up,up
1658.6001,118.261475,up,up
387.07294,-308.8424,up,up
-1531.135,-49.758976,up,up
-547.49786,1892.3706,stop,up
-478.63702,-916.38824,up,up
110.78486,72.17561,up,up
631.3132,1026.9926,up,up
-457.04767,-382.65262,up,up
-444.54816,-830.57684,up,up
68.12324,-891.97815,up,up
-986.6512,949.612,up,up
-916.8045,-619.59686,up,up
1657.3787,-693.2134,up,up
583.8305,-676.10944,up,up
809.5009,-372.27753,up,up
-2249.6697,1031.4988,up,up
648.5041,1206.7701,up,up
854.7824,-675.2957,right,up
558.87885,60.69562,up,up
-532.3953,575.0395,up,up
-1763.1594,-928.19934,up,up
413.2995,-33.01441,up,up
-789.2293,1316.4747,up,up
-664.7386,1008.34357,up,up
521.4389,-673.1781,up,up
-1302.9851,-868.7118,up,up
1680.0925,-574.5716,up,up
30.976751,1090.2495,up,up
556.633,91.98246,up,up
1570.1943,557.1504,up,up
1695.7544,-648.8688,up,up
-612.26105,91.45815,no,up
51.512886,64.40092,up,up
-1019.4583,-1306.633,up,up
-1915.3601,-47.41477,up,up
-1038.3923,1650.0868,up,up
-927.887,558.9746,up,up
-1914.2029,-143.93015,yes,up
-2297.681,859.36414,up,up
-731.9627,37.805004,up,up
782.498,193.29372,up,up
-590.6307,-29.823385,up,up
-1580.5911,50.52157,up,up
653.3161,1740.3785,up,up
-1769.7781,491.51495,up,up
-1671.2444,-295.45288,right,up
556.4052,88.38133,go,up
424.1579,-256.99554,up,up
-515.1702,-186.6116,up,up
-1386.2805,-9.017149,up,up
594.52045,-611.75726,up,up
896.8215,628.8956,up,up
-1609.8098,647.1949,up,up
1648.8162,74.33627,up,up
2030.3052,115.965256,up,up
-738.0545,1729.7422,up,up
-3242.4705,-1492.5826,up,up
-1288.6345,824.1376,up,up
284.7951,323.0714,up,up
-1115.5642,-220.76508,up,up
3372.9517,139.17062,stop,up
-367.5467,-829.7533,up,up
-237.46808,-1541.5592,up,up
-975.26495,1642.2253,up,up
-567.4178,1974.3563,up,up
-199.69904,1340.9572,up,up
-4493.318,-5.8523383,up,up
-2172.6775,37.95097,up,up
879.39667,-139.16179,up,up
-589.51447,2035.2395,up,up
580.84467,-349.69238,up,up
-1652.8533,-592.0281,up,up
3343.567,993.472,up,up
-109.27471,-1882.6758,up,up
-1355.1726,-687.4164,up,up
-1692.2693,-607.50006,up,up
-294.48566,-1022.00903,right,up
407.2951,562.0178,up,up
673.8603,331.32462,right,up
-1233.9124,-1334.4318,up,up
-796.8265,-1100.033,up,up
-167.3338,102.04903,up,up
-1236.4519,-1671.3115,up,up
265.31854,1025.4503,up,up
-1284.5095,1125.1615,up,up
-1319.5364,-1026.8568,down,up
-1155.2981,-1082.5802,up,up
1070.8074,637.46674,up,up
476.09882,-1551.1069,up,up
934.05096,-779.6781,up,up
210.341,-449.49744,up,up
35.189644,-888.9667,up,up
-450.04132,1057.5463,up,up
-3977.718,-71.779366,up,up
3041.6082,-90.049904,up,up
-2361.6238,785.38043,up,up
-1240.4172,-1590.0294,up,up
820.3444,78.83522,up,up
-889.39825,492.65424,up,up
679.4289,438.28702,up,up
-1697.4666,-1152.4922,up,up
-2534.2283,961.2315,up,up
248.73846,-166.40079,up,up
2575.0027,-261.00287,up,up
-748.33673,1473.5107,up,up
-1877.4841,-1208.383,up,up
572.59784,-1052.1399,up,up
1903.5818,-304.91547,up,up
-722.41437,1980.7383,up,up
1116.3237,-338.47507,up,up
-653.52423,-826.0118,up,up
-1246.2439,55.441116,up,up
-2177.7947,-725.1229,up,up
-4288.1147,-100.00994,up,up
-1062.5334,753.68787,up,up
-1100.967,-1507.5388,up,up
-991.7996,1082.5406,up,up
-655.5013,55.66685,up,up
-1276.8816,-224.3263,up,up
1592.7915,266.05603,up,up
-475.7303,-1533.8018,up,up
1497.3062,72.31001,up,up
-963.62726,1676.2518,up,up
45.37568,-888.9602,up,up
-890.7093,-180.87479,up,up
376.1076,-712.8121,up,up
-390.3963,-1271.2267,up,up
-461.0794,131.2,up,up
-1167.3074,45.293377,up,up
-2215.8323,183.90514,no,up
-892.98615,958.7172,up,up
-1707.5461,666.5403,up,up
162.79022,-82.38268,up,up
852.47406,-605.102,up,up
326.6828,1185.2831,up,up
1386.0305,577.26855,up,up
163.52216,976.031,up,up
697.8837,-443.57153,up,up
-2196.555,1013.72577,up,up
-1874.4802,-187.92444,up,up
306.39423,60.42142,up,up
854.5717,82.45246,up,up
241.03436,-29.59699,up,up
993.2314,61.933727,up,up
71.96162,-1552.6725,up,up
-1259.5037,405.47696,up,up
-2209.2434,-436.06696,up,up
583.6401,84.05232,up,up
198.78778,1243.901,up,up
-1727.9412,-2016.3815,up,up
1320.0305,1211.2809,up,up
-545.82404,-417.79907,up,up
-14.653131,-547.79614,up,up
-800.4578,-1419.4598,up,up
-94.060844,688.23975,up,up
891.1623,-203.49057,up,up
-948.2713,1007.5443,up,up
-1796.8918,373.7059,up,up
-622.41876,-1319.3062,up,up
-2484.365,9.522722,go,up
-1279.9626,-818.61487,up,up
1292.8086,939.5456,up,up
-1218.1838,1054.4049,up,up
459.0905,69.56318,up,up
-116.5042,1290.5499,up,up
-479.65363,759.05176,up,up
1683.738,-854.7783,up,up
2805.607,74.537834,right,up
-224.2962,230.61903,up,up
-2037.5188,1040.0483,up,up
275.80878,40.20456,up,up
-2123.6409,-626.3477,up,up
-2773.217,1525.7272,go,up
1499.0989,78.90578,up,up
-1103.5461,-0.6128365,up,up
2500.339,-637.8559,up,up
-418.3636,1428.7001,up,up
699.8276,78.37745,up,up
747.22845,68.25889,stop,up
-2426.8044,1399.929,up,up
594.446,-1835.1135,up,up
-1010.5784,-1745.9946,up,up
-702.52765,-209.62439,up,up
-407.35822,102.422195,up,up
694.2695,416.85275,up,up
1795.0867,53.0822,up,up
22.862005,-507.47546,up,up
541.94794,61.21011,up,up
-400.39044,-361.95474,up,up
-453.95782,-109.66088,up,up
360.16815,-601.9118,up,up
-2013.8054,555.0686,up,up
464.4406,-748.2105,up,up
535.3537,106.97533,up,up
-2638.09,1023.0474,up,up
3.7457952,1030.2535,up,up
-609.2503,227.13252,up,up
-152.8797,347.15048,up,up
262.07098,-301.4229,up,up
194.77704,1215.9454,up,up
2721.949,445.9145,up,up
149.68134,183.75113,up,up
1374.0107,86.24003,up,up
1645.1667,93.49826,up,up
-695.5931,2062.7483,up,up
-1586.3523,-852.746,up,up
-1491.7786,-1979.0001,down,up
-1120.9402,-380.01135,right,up
962.3486,536.13153,up,up
183.29315,1384.2823,up,up
-1917.9641,251.67796,up,up
84.98945,-331.7197,up,up
-1714.0017,-665.5014,up,up
-793.56915,-676.59033,up,up
